Breakdown seq=154 rank=2 layer=19 M=1 attention_ns=118784 gating_ns=29696 routing_ns=6144 dispatch_ns=47104 expert_ns=27648 combine_ns=188416
Breakdown seq=155 rank=2 layer=20 M=1 attention_ns=120832 gating_ns=29696 routing_ns=6144 dispatch_ns=43008 expert_ns=27648 combine_ns=185344
Breakdown seq=156 rank=2 layer=21 M=1 attention_ns=121856 gating_ns=29696 routing_ns=6144 dispatch_ns=48128 expert_ns=77824 combine_ns=133120
Breakdown seq=157 rank=2 layer=22 M=1 attention_ns=120832 gating_ns=29696 routing_ns=6144 dispatch_ns=45056 expert_ns=26624 combine_ns=163840
Breakdown seq=158 rank=2 layer=23 M=1 attention_ns=120832 gating_ns=29696 routing_ns=7168 dispatch_ns=47104 expert_ns=77824 combine_ns=103424
Breakdown seq=159 rank=2 layer=24 M=1 attention_ns=121856 gating_ns=29696 routing_ns=5120 dispatch_ns=47104 expert_ns=26624 combine_ns=153600
Breakdown seq=160 rank=2 layer=25 M=1 attention_ns=121856 gating_ns=30720 routing_ns=6144 dispatch_ns=47104 expert_ns=77824 combine_ns=139264
Breakdown seq=161 rank=2 layer=26 M=1 attention_ns=119808 gating_ns=31744 routing_ns=5120 dispatch_ns=48128 expert_ns=26624 combine_ns=188416
Breakdown seq=162 rank=2 layer=0 M=1 attention_ns=65536 gating_ns=30720 routing_ns=6144 dispatch_ns=122880 expert_ns=26624 combine_ns=187392
Breakdown seq=163 rank=2 layer=1 M=1 attention_ns=119808 gating_ns=30720 routing_ns=7168 dispatch_ns=49152 expert_ns=77824 combine_ns=103424
Breakdown seq=164 rank=2 layer=2 M=1 attention_ns=119808 gating_ns=30720 routing_ns=6144 dispatch_ns=46080 expert_ns=113664 combine_ns=100352
Breakdown seq=165 rank=2 layer=3 M=1 attention_ns=118784 gating_ns=30720 routing_ns=6144 dispatch_ns=50176 expert_ns=77824 combine_ns=102400
Breakdown seq=166 rank=2 layer=4 M=1 attention_ns=120832 gating_ns=29696 routing_ns=5120 dispatch_ns=52224 expert_ns=77824 combine_ns=102400
Breakdown seq=167 rank=2 layer=5 M=1 attention_ns=120832 gating_ns=29696 routing_ns=6144 dispatch_ns=51200 expert_ns=78848 combine_ns=101376
Breakdown seq=168 rank=2 layer=6 M=1 attention_ns=121856 gating_ns=29696 routing_ns=5120 dispatch_ns=51200 expert_ns=78848 combine_ns=103424
Breakdown seq=169 rank=2 layer=7 M=1 attention_ns=120832 gating_ns=30720 routing_ns=6144 dispatch_ns=52224 expert_ns=78848 combine_ns=91136
Breakdown seq=170 rank=2 layer=8 M=1 attention_ns=121856 gating_ns=30720 routing_ns=5120 dispatch_ns=51200 expert_ns=78848 combine_ns=105472
Breakdown seq=171 rank=2 layer=9 M=1 attention_ns=120832 gating_ns=30720 routing_ns=5120 dispatch_ns=51200 expert_ns=78848 combine_ns=134144
Breakdown seq=172 rank=2 layer=10 M=1 attention_ns=120832 gating_ns=29696 routing_ns=6144 dispatch_ns=45056 expert_ns=27648 combine_ns=157696
Breakdown seq=173 rank=2 layer=11 M=1 attention_ns=120832 gating_ns=30720 routing_ns=6144 dispatch_ns=50176 expert_ns=78848 combine_ns=105472
